leftId	rightId	blockNum	leftCluster	rightCluster
Cume3g0206	Bhhi4g1486	2		
Cume3g0204	Bhhi4g1488	2		
Cume3g0203	Bhhi4g1489	2		
Cume3g0201	Bhhi4g1490	2		
Cume3g0199	Bhhi4g1491	2		
Cume3g0198	Bhhi4g1492	2		
Cume3g0197	Bhhi4g1493	2		
Cume3g0196	Bhhi4g1494	2		
Cume3g0195	Bhhi4g1495	2		
Cume3g0194	Bhhi4g1496	2		
Cume3g0193	Bhhi4g1497	2		
Cume3g0190	Bhhi4g1498	2		
Cume3g0189	Bhhi4g1499	2		
Cume3g0184	Bhhi4g1500	2		
Cume3g0182	Bhhi4g1501	2		
Cume3g0181	Bhhi4g1502	2		
Cume3g0180	Bhhi4g1503	2		
Cume3g0179	Bhhi4g1504	2		
Cume3g0178	Bhhi4g1505	2		
Cume3g0177	Bhhi4g1506	2		
Cume3g0176	Bhhi4g1507	2		
Cume3g0175	Bhhi4g1508	2		
Cume3g0169	Bhhi4g1509	2		
Cume3g0168	Bhhi4g1510	2		
Cume3g0167	Bhhi4g1511	2		
Cume3g0166	Bhhi4g1512	2		
Cume3g0165	Bhhi4g1513	2		
Cume3g0163	Bhhi4g1514	2		
Cume3g0162	Bhhi4g1515	2		
Cume3g0160	Bhhi4g1516	2		
Cume3g0159	Bhhi4g1517	2		
Cume3g0158	Bhhi4g1518	2		
Cume3g0156	Bhhi4g1519	2		
Cume3g0155	Bhhi4g1520	2		
Cume3g0154	Bhhi4g1521	2		
Cume3g0153	Bhhi4g1522	2		
Cume3g0152	Bhhi4g1523	2		
Cume3g0151	Bhhi4g1524	2		
Cume3g0150	Bhhi4g1526	2		
Cume3g0148	Bhhi4g1527	2		
Cume3g0147	Bhhi4g1528	2		
Cume3g0146	Bhhi4g1529	2		
Cume3g0144	Bhhi4g1530	2		
Cume3g0141	Bhhi4g1531	2		
Cume3g0140	Bhhi4g1532	2		
Cume3g0138	Bhhi4g1534	2		
Cume3g0137	Bhhi4g1535	2		
Cume3g0136	Bhhi4g1536	2		
Cume3g0135	Bhhi4g1537	2		
Cume3g0134	Bhhi4g1538	2		
Cume3g0132	Bhhi4g1539	2		
Cume3g0129	Bhhi4g1540	2		
Cume3g0128	Bhhi4g1541	2		
Cume3g0127	Bhhi4g1542	2		
Cume3g0122	Bhhi4g1543	2		
Cume3g0119	Bhhi4g1544	2		
Cume3g0118	Bhhi4g1547	2		
Cume3g0112	Bhhi4g1549	2		
Cume3g0110	Bhhi4g1550	2		
Cume3g0108	Bhhi4g1551	2		
Cume3g0107	Bhhi4g1552	2		
Cume3g0103	Bhhi4g1553	2		
Cume3g0100	Bhhi4g1554	2		
Cume3g0099	Bhhi4g1555	2		
Cume3g0097	Bhhi4g1556	2		
Cume3g0096	Bhhi4g1557	2		
Cume3g0093	Bhhi4g1558	2		
Cume3g0092	Bhhi4g1559	2		
Cume3g0091	Bhhi4g1561	2		
Cume3g0089	Bhhi4g1563	2		
Cume3g0088	Bhhi4g1564	2		
Cume3g0087	Bhhi4g1565	2		
Cume3g0086	Bhhi4g1566	2		
Cume3g0083	Bhhi4g1568	2		
Cume3g0082	Bhhi4g1569	2		
Cume3g0081	Bhhi4g1570	2		
Cume3g0080	Bhhi4g1571	2		
Cume3g0079	Bhhi4g1572	2		
Cume3g0078	Bhhi4g1573	2		
Cume3g0077	Bhhi4g1575	2		
Cume3g0076	Bhhi4g1576	2		
Cume3g0074	Bhhi4g1577	2		
Cume3g0072	Bhhi4g1578	2		
Cume3g0070	Bhhi4g1579	2		
Cume3g0068	Bhhi4g1580	2		
Cume3g0067	Bhhi4g1581	2		
Cume3g0066	Bhhi4g1582	2		
Cume3g0065	Bhhi4g1583	2		
Cume3g0064	Bhhi4g1584	2		
Cume3g0062	Bhhi4g1585	2		
Cume3g0061	Bhhi4g1586	2		
Cume3g0059	Bhhi4g1587	2		
Cume3g0058	Bhhi4g1588	2		
Cume3g0057	Bhhi4g1589	2		
Cume3g0056	Bhhi4g1590	2		
Cume3g0055	Bhhi4g1591	2		
Cume3g0053	Bhhi4g1592	2		
Cume3g0052	Bhhi4g1593	2		
Cume3g0050	Bhhi4g1594	2		
Cume3g0049	Bhhi4g1596	2		
Cume3g0047	Bhhi4g1597	2		
Cume3g0046	Bhhi4g1599	2		
Cume3g0045	Bhhi4g1600	2		
Cume3g0044	Bhhi4g1601	2		
Cume3g0040	Bhhi4g1602	2		
Cume3g0039	Bhhi4g1603	2		
Cume3g0037	Bhhi4g1605	2		
Cume3g0036	Bhhi4g1606	2		
Cume3g0035	Bhhi4g1607	2		
Cume3g0034	Bhhi4g1608	2		
Cume3g0030	Bhhi4g1609	2		
Cume3g0029	Bhhi4g1610	2		
Cume3g0026	Bhhi4g1611	2		
Cume3g0025	Bhhi4g1612	2		
Cume3g0024	Bhhi4g1613	2		
Cume3g0023	Bhhi4g1614	2		
Cume3g0022	Bhhi4g1615	2		
Cume3g0015	Bhhi4g1621	2		
Cume3g0007	Bhhi4g1627	2		
Cume3g0001	Bhhi4g1632	2		
Cume3g0255	Bhhi4g1066	3		
Cume3g0294	Bhhi4g1100	3		
Cume3g0295	Bhhi4g1101	3		
Cume3g0296	Bhhi4g1102	3		
Cume3g0297	Bhhi4g1103	3		
Cume3g0300	Bhhi4g1104	3		
Cume3g0301	Bhhi4g1105	3		
Cume3g0305	Bhhi4g1106	3		
Cume3g0308	Bhhi4g1107	3		
Cume3g0312	Bhhi4g1109	3		
Cume3g0313	Bhhi4g1110	3		
Cume3g0315	Bhhi4g1111	3		
Cume3g0317	Bhhi4g1112	3		
Cume3g0318	Bhhi4g1114	3		
Cume3g0319	Bhhi4g1115	3		
Cume3g0320	Bhhi4g1116	3		
Cume3g0326	Bhhi4g1117	3		
Cume3g0331	Bhhi4g1118	3		
Cume3g0332	Bhhi4g1119	3		
Cume3g0333	Bhhi4g1120	3		
Cume3g0342	Bhhi4g1122	3		
Cume3g0377	Bhhi4g1128	3		
Cume3g0382	Bhhi4g1129	3		
Cume3g0384	Bhhi4g1130	3		
Cume3g0387	Bhhi4g1131	3		
Cume3g0390	Bhhi4g1133	3		
Cume3g0392	Bhhi4g1134	3		
Cume3g0393	Bhhi4g1135	3		
Cume3g0394	Bhhi4g1136	3		
Cume3g0395	Bhhi4g1137	3		
Cume3g0396	Bhhi4g1138	3		
Cume3g0397	Bhhi4g1139	3		
Cume3g0399	Bhhi4g1140	3		
Cume3g0400	Bhhi4g1141	3		
Cume3g0403	Bhhi4g1142	3		
Cume3g0404	Bhhi4g1143	3		
Cume3g0408	Bhhi4g1144	3		
Cume3g0418	Bhhi4g1145	3		
Cume3g0421	Bhhi4g1147	3		
Cume3g0422	Bhhi4g1148	3		
Cume3g0424	Bhhi4g1149	3		
Cume3g0426	Bhhi4g1150	3		
Cume3g0427	Bhhi4g1151	3		
Cume3g0430	Bhhi4g1152	3		
Cume3g0431	Bhhi4g1153	3		
Cume3g0438	Bhhi4g1157	3		
Cume3g0439	Bhhi4g1158	3		
Cume3g0440	Bhhi4g1159	3		
Cume3g0441	Bhhi4g1160	3		
Cume3g0445	Bhhi4g1161	3		
Cume3g0447	Bhhi4g1162	3		
Cume3g0453	Bhhi4g1163	3		
Cume3g0455	Bhhi4g1164	3		
Cume3g0456	Bhhi4g1165	3		
Cume3g0459	Bhhi4g1168	3		
Cume3g0460	Bhhi4g1169	3		
Cume3g0465	Bhhi4g1170	3		
Cume3g0478	Bhhi4g1172	3		
Cume3g0484	Bhhi4g1173	3		
Cume3g0485	Bhhi4g1174	3		
Cume3g0489	Bhhi4g1175	3		
Cume3g0490	Bhhi4g1176	3		
Cume3g0493	Bhhi4g1179	3		
Cume3g0494	Bhhi4g1180	3		
Cume3g0497	Bhhi4g1182	3		
Cume3g0500	Bhhi4g1183	3		
Cume3g0509	Bhhi4g1186	3		
Cume3g0518	Bhhi4g1188	3		
Cume3g0519	Bhhi4g1189	3		
Cume3g0520	Bhhi4g1190	3		
Cume3g0522	Bhhi4g1191	3		
Cume3g0524	Bhhi4g1194	3		
Cume3g0526	Bhhi4g1195	3		
Cume3g0527	Bhhi4g1196	3		
Cume3g0529	Bhhi4g1197	3		
Cume3g0530	Bhhi4g1198	3		
Cume3g0531	Bhhi4g1199	3		
Cume3g0534	Bhhi4g1200	3		
Cume3g0538	Bhhi4g1201	3		
Cume3g0540	Bhhi4g1202	3		
Cume3g0543	Bhhi4g1204	3		
Cume3g0549	Bhhi4g1206	3		
Cume3g0553	Bhhi4g1207	3		
Cume3g0556	Bhhi4g1209	3		
Cume3g0559	Bhhi4g1210	3		
Cume3g0560	Bhhi4g1211	3		
Cume3g0563	Bhhi4g1212	3		
Cume3g0566	Bhhi4g1213	3		
Cume3g0567	Bhhi4g1214	3		
Cume3g0571	Bhhi4g1215	3		
Cume3g0572	Bhhi4g1219	3		
Cume3g0573	Bhhi4g1220	3		
Cume3g0574	Bhhi4g1245	3		
Cume3g0621	Bhhi4g1272	3		
Cume3g0622	Bhhi4g1273	3		
Cume3g0627	Bhhi4g1275	3		
Cume3g0630	Bhhi4g1277	3		
Cume3g0633	Bhhi4g1278	3		
Cume3g0639	Bhhi4g1279	3		
Cume3g0641	Bhhi4g1281	3		
Cume3g0650	Bhhi4g1283	3		
Cume3g0653	Bhhi4g1284	3		
Cume3g0654	Bhhi4g1285	3		
Cume3g0657	Bhhi4g1286	3		
Cume3g0658	Bhhi4g1287	3		
Cume3g0660	Bhhi4g1288	3		
Cume3g0661	Bhhi4g1289	3		
Cume3g0665	Bhhi4g1293	3		
Cume3g0666	Bhhi4g1295	3		
Cume3g0667	Bhhi4g1296	3		
Cume3g0672	Bhhi4g1297	3		
Cume3g0675	Bhhi4g1298	3		
Cume3g0676	Bhhi4g1299	3		
Cume3g0678	Bhhi4g1300	3		
Cume3g0686	Bhhi4g1301	3		
Cume3g0687	Bhhi4g1302	3		
Cume3g0690	Bhhi4g1307	3		
Cume3g0697	Bhhi4g1317	3		
Cume3g1606	Bhhi4g0638	4		
Cume3g1607	Bhhi4g0639	4		
Cume3g1608	Bhhi4g0640	4		
Cume3g1610	Bhhi4g0641	4		
Cume3g1611	Bhhi4g0642	4		
Cume3g1613	Bhhi4g0643	4		
Cume3g1614	Bhhi4g0644	4		
Cume3g1615	Bhhi4g0645	4		
Cume3g1616	Bhhi4g0646	4		
Cume3g1617	Bhhi4g0649	4		
Cume3g1618	Bhhi4g0650	4		
Cume3g1619	Bhhi4g0651	4		
Cume3g1621	Bhhi4g0652	4		
Cume3g1622	Bhhi4g0656	4		
Cume3g1623	Bhhi4g0658	4		
Cume3g1625	Bhhi4g0659	4		
Cume3g1629	Bhhi4g0660	4		
Cume3g1631	Bhhi4g0662	4		
Cume3g1633	Bhhi4g0663	4		
Cume3g1640	Bhhi4g0664	4		
Cume3g1641	Bhhi4g0665	4		
Cume3g1642	Bhhi4g0666	4		
Cume3g1643	Bhhi4g0667	4		
Cume3g1644	Bhhi4g0668	4		
Cume3g1646	Bhhi4g0669	4		
Cume3g1647	Bhhi4g0670	4		
Cume3g1649	Bhhi4g0671	4		
Cume3g1650	Bhhi4g0672	4		
Cume3g1651	Bhhi4g0673	4		
Cume3g1652	Bhhi4g0674	4		
Cume3g1653	Bhhi4g0676	4		
Cume3g1655	Bhhi4g0677	4		
Cume3g1656	Bhhi4g0678	4		
Cume3g1657	Bhhi4g0679	4		
Cume3g1658	Bhhi4g0680	4		
Cume3g1659	Bhhi4g0681	4		
Cume3g1660	Bhhi4g0682	4		
Cume3g1661	Bhhi4g0683	4		
Cume3g1662	Bhhi4g0684	4		
Cume3g1663	Bhhi4g0685	4		
Cume3g1664	Bhhi4g0686	4		
Cume3g1665	Bhhi4g0687	4		
Cume3g1666	Bhhi4g0688	4		
Cume3g1667	Bhhi4g0689	4		
Cume3g1669	Bhhi4g0690	4		
Cume3g1670	Bhhi4g0692	4		
Cume3g1671	Bhhi4g0693	4		
Cume3g1672	Bhhi4g0694	4		
Cume3g1673	Bhhi4g0695	4		
Cume3g1674	Bhhi4g0696	4		
Cume3g1675	Bhhi4g0697	4		
Cume3g1676	Bhhi4g0699	4		
Cume3g1677	Bhhi4g0700	4		
Cume3g1678	Bhhi4g0701	4		
Cume3g1680	Bhhi4g0702	4		
Cume3g1682	Bhhi4g0703	4		
Cume3g1683	Bhhi4g0704	4		
Cume3g1684	Bhhi4g0705	4		
Cume3g1686	Bhhi4g0706	4		
Cume3g1687	Bhhi4g0707	4		
Cume3g1688	Bhhi4g0708	4		
Cume3g1689	Bhhi4g0709	4		
Cume3g1690	Bhhi4g0710	4		
Cume3g1691	Bhhi4g0711	4		
Cume3g1692	Bhhi4g0712	4		
Cume3g1693	Bhhi4g0713	4		
Cume3g1694	Bhhi4g0714	4		
Cume3g1695	Bhhi4g0715	4		
Cume3g1696	Bhhi4g0716	4		
Cume3g1697	Bhhi4g0717	4		
Cume3g1698	Bhhi4g0718	4		
Cume3g1699	Bhhi4g0719	4		
Cume3g1700	Bhhi4g0720	4		
Cume3g1702	Bhhi4g0721	4		
Cume3g1703	Bhhi4g0723	4		
Cume3g1704	Bhhi4g0724	4		
Cume3g1705	Bhhi4g0725	4		
Cume3g1706	Bhhi4g0726	4		
Cume3g1707	Bhhi4g0727	4		
Cume3g1708	Bhhi4g0728	4		
Cume3g1709	Bhhi4g0729	4		
Cume3g1710	Bhhi4g0731	4		
Cume3g1712	Bhhi4g0732	4		
Cume3g1713	Bhhi4g0733	4		
Cume3g1714	Bhhi4g0734	4		
Cume3g1715	Bhhi4g0736	4		
Cume3g1716	Bhhi4g0737	4		
Cume3g1717	Bhhi4g0738	4		
Cume3g1718	Bhhi4g0739	4		
Cume3g1719	Bhhi4g0740	4		
Cume3g1720	Bhhi4g0741	4		
Cume3g1721	Bhhi4g0742	4		
Cume3g1444	Bhhi4g0915	5		
Cume3g1443	Bhhi4g0916	5		
Cume3g1442	Bhhi4g0917	5		
Cume3g1440	Bhhi4g0918	5		
Cume3g1439	Bhhi4g0919	5		
Cume3g1438	Bhhi4g0920	5		
Cume3g1437	Bhhi4g0921	5		
Cume3g1435	Bhhi4g0923	5		
Cume3g1434	Bhhi4g0924	5		
Cume3g1433	Bhhi4g0925	5		
Cume3g1432	Bhhi4g0926	5		
Cume3g1431	Bhhi4g0927	5		
Cume3g1428	Bhhi4g0928	5		
Cume3g1426	Bhhi4g0930	5		
Cume3g1425	Bhhi4g0932	5		
Cume3g1424	Bhhi4g0933	5		
Cume3g1423	Bhhi4g0934	5		
Cume3g1422	Bhhi4g0935	5		
Cume3g1421	Bhhi4g0936	5		
Cume3g1420	Bhhi4g0937	5		
Cume3g1418	Bhhi4g0938	5		
Cume3g1417	Bhhi4g0939	5		
Cume3g1416	Bhhi4g0940	5		
Cume3g1415	Bhhi4g0941	5		
Cume3g1414	Bhhi4g0943	5		
Cume3g1412	Bhhi4g0944	5		
Cume3g1410	Bhhi4g0945	5		
Cume3g1409	Bhhi4g0947	5		
Cume3g1407	Bhhi4g0948	5		
Cume3g1406	Bhhi4g0949	5		
Cume3g1405	Bhhi4g0950	5		
Cume3g1404	Bhhi4g0951	5		
Cume3g1403	Bhhi4g0952	5		
Cume3g1402	Bhhi4g0954	5		
Cume3g1398	Bhhi4g0956	5		
Cume3g1394	Bhhi4g0960	5		
Cume3g1391	Bhhi4g0961	5		
Cume3g1390	Bhhi4g0962	5		
Cume3g1389	Bhhi4g0963	5		
Cume3g1388	Bhhi4g0964	5		
Cume3g1387	Bhhi4g0967	5		
Cume3g1386	Bhhi4g0968	5		
Cume3g1385	Bhhi4g0969	5		
Cume3g1384	Bhhi4g0970	5		
Cume3g1383	Bhhi4g0971	5		
Cume3g1382	Bhhi4g0972	5		
Cume3g1381	Bhhi4g0973	5		
Cume3g1380	Bhhi4g0977	5		
Cume3g1379	Bhhi4g0979	5		
Cume3g1378	Bhhi4g0980	5		
Cume3g1377	Bhhi4g0981	5		
Cume3g1376	Bhhi4g0982	5		
Cume3g1375	Bhhi4g0983	5		
Cume3g1374	Bhhi4g0984	5		
Cume3g1369	Bhhi4g0985	5		
Cume3g1368	Bhhi4g0986	5		
Cume3g1367	Bhhi4g0987	5		
Cume3g1366	Bhhi4g0988	5		
Cume3g1365	Bhhi4g0989	5		
Cume3g1364	Bhhi4g0990	5		
Cume3g1362	Bhhi4g0991	5		
Cume3g1360	Bhhi4g0994	5		
Cume3g1359	Bhhi4g0995	5		
Cume3g1358	Bhhi4g0997	5		
Cume3g1357	Bhhi4g0998	5		
Cume3g1356	Bhhi4g1000	5		
Cume3g1355	Bhhi4g1001	5		
Cume3g1354	Bhhi4g1002	5		
Cume3g1353	Bhhi4g1003	5		
Cume3g1352	Bhhi4g1005	5		
Cume3g1351	Bhhi4g1006	5		
Cume3g1350	Bhhi4g1007	5		
Cume3g1349	Bhhi4g1009	5		
Cume3g1348	Bhhi4g1011	5		
Cume3g1346	Bhhi4g1012	5		
Cume3g1345	Bhhi4g1014	5		
Cume3g1295	Bhhi4g1015	5		
Cume3g1060	Bhhi4g1015	6		
Cume3g1061	Bhhi4g1016	6		
Cume3g1062	Bhhi4g1017	6		
Cume3g1063	Bhhi4g1019	6		
Cume3g1066	Bhhi4g1020	6		
Cume3g1067	Bhhi4g1021	6		
Cume3g1068	Bhhi4g1022	6		
Cume3g1070	Bhhi4g1023	6		
Cume3g1073	Bhhi4g1025	6		
Cume3g1074	Bhhi4g1026	6		
Cume3g1075	Bhhi4g1028	6		
Cume3g1076	Bhhi4g1029	6		
Cume3g1077	Bhhi4g1030	6		
Cume3g1078	Bhhi4g1031	6		
Cume3g1079	Bhhi4g1032	6		
Cume3g1090	Bhhi4g1035	6		
Cume3g1091	Bhhi4g1036	6		
Cume3g1092	Bhhi4g1037	6		
Cume3g1093	Bhhi4g1038	6		
Cume3g1094	Bhhi4g1039	6		
Cume3g1095	Bhhi4g1040	6		
Cume3g1096	Bhhi4g1041	6		
Cume3g1099	Bhhi4g1042	6		
Cume3g1102	Bhhi4g1043	6		
Cume3g1105	Bhhi4g1045	6		
Cume3g1106	Bhhi4g1046	6		
Cume3g1108	Bhhi4g1047	6		
Cume3g1109	Bhhi4g1048	6		
Cume3g1111	Bhhi4g1049	6		
Cume3g1112	Bhhi4g1050	6		
Cume3g1118	Bhhi4g1053	6		
Cume3g1119	Bhhi4g1054	6		
Cume3g1120	Bhhi4g1055	6		
Cume3g1121	Bhhi4g1056	6		
Cume3g1122	Bhhi4g1057	6		
Cume3g1123	Bhhi4g1058	6		
Cume3g1124	Bhhi4g1059	6		
Cume3g1125	Bhhi4g1060	6		
Cume3g1127	Bhhi4g1061	6		
Cume3g1129	Bhhi4g1062	6		
Cume3g1130	Bhhi4g1063	6		
Cume3g1131	Bhhi4g1064	6		
Cume3g1132	Bhhi4g1065	6		
Cume3g1134	Bhhi4g1066	6		
Cume3g1135	Bhhi4g1067	6		
Cume3g1137	Bhhi4g1068	6		
Cume3g1138	Bhhi4g1069	6		
Cume3g1139	Bhhi4g1070	6		
Cume3g1140	Bhhi4g1071	6		
Cume3g1142	Bhhi4g1072	6		
Cume3g1143	Bhhi4g1073	6		
Cume3g1146	Bhhi4g1074	6		
Cume3g1147	Bhhi4g1075	6		
Cume3g1149	Bhhi4g1076	6		
Cume3g1150	Bhhi4g1077	6		
Cume3g1151	Bhhi4g1078	6		
Cume3g1152	Bhhi4g1079	6		
Cume3g1153	Bhhi4g1080	6		
Cume3g1155	Bhhi4g1081	6		
Cume3g1159	Bhhi4g1082	6		
Cume3g1160	Bhhi4g1083	6		
Cume3g1161	Bhhi4g1084	6		
Cume3g1162	Bhhi4g1085	6		
Cume3g1163	Bhhi4g1086	6		
Cume3g1164	Bhhi4g1087	6		
Cume3g1166	Bhhi4g1091	6		
Cume3g1167	Bhhi4g1092	6		
Cume3g1605	Bhhi4g0009	7		
Cume3g1604	Bhhi4g0010	7		
Cume3g1603	Bhhi4g0012	7		
Cume3g1602	Bhhi4g0013	7		
Cume3g1601	Bhhi4g0014	7		
Cume3g1600	Bhhi4g0015	7		
Cume3g1599	Bhhi4g0016	7		
Cume3g1597	Bhhi4g0017	7		
Cume3g1594	Bhhi4g0019	7		
Cume3g1593	Bhhi4g0020	7		
Cume3g1592	Bhhi4g0021	7		
Cume3g1591	Bhhi4g0022	7		
Cume3g1590	Bhhi4g0023	7		
Cume3g1589	Bhhi4g0024	7		
Cume3g1588	Bhhi4g0025	7		
Cume3g1587	Bhhi4g0026	7		
Cume3g1586	Bhhi4g0027	7		
Cume3g1585	Bhhi4g0028	7		
Cume3g1584	Bhhi4g0029	7		
Cume3g1583	Bhhi4g0030	7		
Cume3g1582	Bhhi4g0031	7		
Cume3g1581	Bhhi4g0032	7		
Cume3g1580	Bhhi4g0033	7		
Cume3g1579	Bhhi4g0034	7		
Cume3g1578	Bhhi4g0035	7		
Cume3g1576	Bhhi4g0036	7		
Cume3g1573	Bhhi4g0039	7		
Cume3g1571	Bhhi4g0040	7		
Cume3g1569	Bhhi4g0041	7		
Cume3g1568	Bhhi4g0042	7		
Cume3g1566	Bhhi4g0044	7		
Cume3g1564	Bhhi4g0045	7		
Cume3g1563	Bhhi4g0047	7		
Cume3g1562	Bhhi4g0048	7		
Cume3g1561	Bhhi4g0049	7		
Cume3g1560	Bhhi4g0050	7		
Cume3g1558	Bhhi4g0051	7		
Cume3g1557	Bhhi4g0052	7		
Cume3g1555	Bhhi4g0053	7		
Cume3g1554	Bhhi4g0054	7		
Cume3g1553	Bhhi4g0055	7		
Cume3g1552	Bhhi4g0056	7		
Cume3g1551	Bhhi4g0057	7		
Cume3g1547	Bhhi4g0063	7		
Cume3g1541	Bhhi4g0067	7		
Cume3g1540	Bhhi4g0068	7		
Cume3g1539	Bhhi4g0070	7		
Cume3g1538	Bhhi4g0072	7		
Cume3g1537	Bhhi4g0073	7		
Cume3g1536	Bhhi4g0074	7		
Cume3g1535	Bhhi4g0075	7		
Cume3g1534	Bhhi4g0076	7		
Cume3g1533	Bhhi4g0078	7		
Cume3g1532	Bhhi4g0079	7		
Cume3g1531	Bhhi4g0080	7		
Cume3g1530	Bhhi4g0081	7		
Cume3g1529	Bhhi4g0082	7		
Cume3g1528	Bhhi4g0083	7		
Cume3g1526	Bhhi4g0084	7		
Cume3g1525	Bhhi4g0085	7		
Cume3g1524	Bhhi4g0087	7		
Cume3g1523	Bhhi4g0088	7		
Cume3g1522	Bhhi4g0089	7		
Cume3g1519	Bhhi4g0090	7		
Cume3g1518	Bhhi4g0091	7		
Cume3g1468	Bhhi4g0092	7		
Cume3g1722	Bhhi4g0560	8		
Cume3g1723	Bhhi4g0561	8		
Cume3g1724	Bhhi4g0562	8		
Cume3g1725	Bhhi4g0563	8		
Cume3g1726	Bhhi4g0564	8		
Cume3g1728	Bhhi4g0566	8		
Cume3g1729	Bhhi4g0567	8		
Cume3g1730	Bhhi4g0568	8		
Cume3g1731	Bhhi4g0569	8		
Cume3g1732	Bhhi4g0570	8		
Cume3g1733	Bhhi4g0571	8		
Cume3g1734	Bhhi4g0572	8		
Cume3g1735	Bhhi4g0573	8		
Cume3g1737	Bhhi4g0574	8		
Cume3g1738	Bhhi4g0575	8		
Cume3g1739	Bhhi4g0576	8		
Cume3g1742	Bhhi4g0577	8		
Cume3g1743	Bhhi4g0578	8		
Cume3g1744	Bhhi4g0579	8		
Cume3g1745	Bhhi4g0580	8		
Cume3g1747	Bhhi4g0581	8		
Cume3g1748	Bhhi4g0582	8		
Cume3g1749	Bhhi4g0583	8		
Cume3g1750	Bhhi4g0584	8		
Cume3g1751	Bhhi4g0585	8		
Cume3g1753	Bhhi4g0586	8		
Cume3g1754	Bhhi4g0587	8		
Cume3g1755	Bhhi4g0588	8		
Cume3g1756	Bhhi4g0589	8		
Cume3g1757	Bhhi4g0590	8		
Cume3g1758	Bhhi4g0591	8		
Cume3g1759	Bhhi4g0592	8		
Cume3g1760	Bhhi4g0593	8		
Cume3g1761	Bhhi4g0594	8		
Cume3g1762	Bhhi4g0595	8		
Cume3g1764	Bhhi4g0596	8		
Cume3g1766	Bhhi4g0598	8		
Cume3g1767	Bhhi4g0599	8		
Cume3g1768	Bhhi4g0600	8		
Cume3g1769	Bhhi4g0601	8		
Cume3g1771	Bhhi4g0602	8		
Cume3g1772	Bhhi4g0603	8		
Cume3g1773	Bhhi4g0604	8		
Cume3g1774	Bhhi4g0608	8		
Cume3g1775	Bhhi4g0609	8		
Cume3g1777	Bhhi4g0610	8		
Cume3g1778	Bhhi4g0612	8		
Cume3g1779	Bhhi4g0613	8		
Cume3g1780	Bhhi4g0615	8		
Cume3g1781	Bhhi4g0616	8		
Cume3g1782	Bhhi4g0618	8		
Cume3g1785	Bhhi4g0621	8		
Cume3g1786	Bhhi4g0622	8		
Cume3g1787	Bhhi4g0623	8		
Cume3g1788	Bhhi4g0624	8		
Cume3g1790	Bhhi4g0625	8		
Cume3g1791	Bhhi4g0626	8		
Cume3g1792	Bhhi4g0627	8		
Cume3g1794	Bhhi4g0628	8		
Cume3g1795	Bhhi4g0629	8		
Cume3g1797	Bhhi4g0630	8		
Cume3g1798	Bhhi4g0631	8		
Cume3g1799	Bhhi4g0633	8		
Cume3g1803	Bhhi4g0634	8		
Cume3g1805	Bhhi4g0635	8		
Cume3g1806	Bhhi4g0636	8		
Cume3g1168	Bhhi4g0825	10		
Cume3g1169	Bhhi4g0826	10	Left_Cume3_cluster_2	Right_Bhhi4_cluster_3
Cume3g1170	Bhhi4g0827	10		
Cume3g1172	Bhhi4g0828	10		
Cume3g1173	Bhhi4g0829	10		
Cume3g1174	Bhhi4g0830	10		
Cume3g1176	Bhhi4g0831	10		
Cume3g1177	Bhhi4g0832	10		
Cume3g1178	Bhhi4g0833	10		
Cume3g1179	Bhhi4g0834	10		
Cume3g1180	Bhhi4g0835	10		
Cume3g1182	Bhhi4g0836	10		
Cume3g1203	Bhhi4g0837	10		
Cume3g1205	Bhhi4g0838	10		
Cume3g1206	Bhhi4g0839	10		
Cume3g1207	Bhhi4g0840	10		
Cume3g1208	Bhhi4g0841	10		
Cume3g1209	Bhhi4g0842	10		
Cume3g1210	Bhhi4g0844	10		
Cume3g1230	Bhhi4g0846	10		
Cume3g1231	Bhhi4g0847	10		
Cume3g1232	Bhhi4g0848	10		
Cume3g1233	Bhhi4g0849	10		
Cume3g1234	Bhhi4g0850	10		
Cume3g1235	Bhhi4g0851	10		
Cume3g1236	Bhhi4g0852	10		
Cume3g1238	Bhhi4g0855	10		
Cume3g1239	Bhhi4g0856	10		
Cume3g1240	Bhhi4g0857	10		
Cume3g1241	Bhhi4g0858	10		
Cume3g1242	Bhhi4g0859	10		
Cume3g1243	Bhhi4g0860	10		
Cume3g1246	Bhhi4g0862	10		
Cume3g1247	Bhhi4g0863	10		
Cume3g1248	Bhhi4g0864	10		
Cume3g1249	Bhhi4g0865	10		
Cume3g1250	Bhhi4g0866	10		
Cume3g1251	Bhhi4g0867	10		
Cume3g1252	Bhhi4g0868	10		
Cume3g1253	Bhhi4g0869	10		
Cume3g1255	Bhhi4g0870	10		
Cume3g1257	Bhhi4g0871	10		
Cume3g1259	Bhhi4g0872	10		
Cume3g1260	Bhhi4g0873	10		
Cume3g1261	Bhhi4g0874	10		
Cume3g1264	Bhhi4g0875	10		
Cume3g1265	Bhhi4g0876	10		
Cume3g1266	Bhhi4g0877	10		
Cume3g1267	Bhhi4g0878	10		
Cume3g1285	Bhhi4g0880	10		
Cume3g1286	Bhhi4g0881	10		
Cume3g1287	Bhhi4g0882	10		
Cume3g1288	Bhhi4g0883	10		
Cume3g0871	Bhhi4g1351	11		
Cume3g0876	Bhhi4g1353	11		
Cume3g0882	Bhhi4g1355	11		
Cume3g0886	Bhhi4g1356	11		
Cume3g0892	Bhhi4g1360	11		
